"plotID","plot","habitat","HA_ID_Number","tag_number","year","row","column","shts","ht","code","ranch","bdffp_reserve_no","x_09","y_09","infl","notes","sdlg_status","survey_status","treefall_status","adult_recruit"
"FF-7","5754","10-ha","8405","830","2001","C","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8405","830","2002","C","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8405","830","2003","C","6","1","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8405","830","2004","C","6","1","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8405","830","2005","C","6",NA,NA,"dead (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8405","830","2006","C","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8406","831","1998","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","1999","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2000","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2001","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2002","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2003","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2004","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2005","A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8406","831","2006","A","5","2","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","1998","D","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","1999","D","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2000","D","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2001","D","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2002","D","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2003","D","9","3","74","no tag (50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2004","D","9","1","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2005","D","9","2","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8407","831","2006","D","9","4","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8408","832","1998","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","1999","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2000","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2001","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2002","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2003","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2004","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2005","A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8408","832","2006","A","4","1","9","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","1998","D","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","1999","D","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2000","D","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2001","D","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2002","D","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2003","D","8","5","85","no tag (50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2004","D","8","2","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2005","D","8","3","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8409","832","2006","D","8","2","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8410","833","1998","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","1999","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2000","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2001","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2002","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2003","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2004","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2005","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8410","833","2006","B","4","1","6","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","1998","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","1999","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2000","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2001","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2002","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2003","D","7","5","39","no tag (50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2004","D","7","6","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2005","D","7","6","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8411","833","2006","D","7","2","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8412","834","1998","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","1999","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2000","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2001","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2002","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2003","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2004","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2005","B","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8412","834","2006","B","4","1","7","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","1998","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","1999","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2000","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2001","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2002","D","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2003","D","7","2","25","no tag (50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2004","D","7","3","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2005","D","7","4","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8413","834","2006","D","7","4","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8415","835","1998","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","1999","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2000","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2001","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2002","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2003","D","6","1","6","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2004","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2005","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8415","835","2006","D","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","1998","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","1999","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2000","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2001","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2002","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2003","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2004","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2005","E","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8414","835","2006","E","4","1","10","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8416","836","1998","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","1999","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2000","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2001","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2002","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2003","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2004","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2005","D","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8416","836","2006","D","1","3","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","1998","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","1999","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2000","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2001","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2002","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2003","D","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2004","D","5","3","75","no tag (50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2005","D","5","2","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8417","836","2006","D","5","3","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8439","858","1998","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","1999","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2000","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2001","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2002","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2003","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2004","A","8","1","16","ULY (3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2005","A","8","2","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8439","858","2006","A","8","3","23","under branchfall (90)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","1998","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","1999","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2000","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2001","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2002","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2003","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2004","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2005","E","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8440","858","2006","E","9","1","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8441","859","1998","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","1999","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2000","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2001","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2002","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2003","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2004","A","8","1","7","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2005","A","8","1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8441","859","2006","A","8","1","19","under treefall (80)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","1998","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","1999","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2000","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2001","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2002","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2003","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2004","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2005","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8442","859","2006","C","9","1","8","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","","","","","","","","","","","","","","","",""
"FF-7","5754","10-ha","8443","860","1998","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","1999","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2000","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2001","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2002","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2003","A","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2004","A","8","2","14","ULY (3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2005","A","8","2","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8443","860","2006","A","8",NA,NA,"missing (60)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","1998","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","1999","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2000","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2001","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2002","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2003","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2004","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2005","A","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FF-7","5754","10-ha","8444","860","2006","A","9","1","8","sdlg (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
